yield_mg_ha,year,site,hybrid,previous_crop,longitude,latitude,soilp_h,om_pct,soilk_ppm,soilp_ppm
3.480495114,2023,SCH1,GEMN-0096_PHP02_0030/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.662504924,2023,SCH1,GEMN-0097/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.782747687,2023,SCH1,GEMN-0097_LH212HT_0002/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.076919803,2023,SCH1,GEMN-0097_LH212HT_0004/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.095174713,2023,SCH1,GEMN-0097_LH212HT_0019/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.273761794,2023,SCH1,GEMN-0097_LH212HT_0020/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.796104332,2023,SCH1,GEMN-0097_LH212HT_0026/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.5268160140000004,2023,SCH1,GEMN-0097_LH212HT_0032/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.846030073,2023,SCH1,GEMN-0097_LH212HT_0039/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.579174301,2023,SCH1,GEMN-0097_LH212HT_0046/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.0547979,2023,SCH1,GEMN-0097_LH212HT_0047/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.393956193,2023,SCH1,GEMN-0097_LH212HT_0051/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.514248817,2023,SCH1,GEMN-0097_LH212HT_0054/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.10241607,2023,SCH1,GEMN-0097_LH212HT_0058/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.400801007,2023,SCH1,GEMN-0097_LH212HT_0061/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
7.099200498,2023,SCH1,GEMN-0097_LH212HT_0062/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.375514246,2023,SCH1,GEMN-0097_LH212HT_0069/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.009371097,2023,SCH1,GEMN-0097_LH212HT_0074/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.762836626,2023,SCH1,GEMN-0097_LH212HT_0085/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.198745744,2023,SCH1,GEMN-0097_PHJ89_0001/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
2.704992211,2023,SCH1,GEMN-0097_PHJ89_0002/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.682429682,2023,SCH1,GEMN-0097_PHJ89_0003/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
6.042862649,2023,SCH1,GEMN-0097_PHJ89_0005/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.866771673,2023,SCH1,GEMN-0097_PHJ89_0006/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.954167882,2023,SCH1,GEMN-0097_PHJ89_0007/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.881272366,2023,SCH1,GEMN-0097_PHJ89_0008/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.1113473945,2023,SCH1,GEMN-0097_PHJ89_0010/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.470626253,2023,SCH1,GEMN-0097_PHJ89_0011/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.941710468,2023,SCH1,GEMN-0097_PHJ89_0012/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.248871576,2023,SCH1,GEMN-0097_PHJ89_0013/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.932012808,2023,SCH1,GEMN-0097_PHJ89_0016/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.503149238,2023,SCH1,GEMN-0097_PHJ89_0020/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.164711059,2023,SCH1,GEMN-0097_PHJ89_0025/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.164797729,2023,SCH1,GEMN-0097_PHJ89_0026/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.776029346,2023,SCH1,GEMN-0097_PHJ89_0027/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.763368204,2023,SCH1,GEMN-0097_PHJ89_0028/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.829270174,2023,SCH1,GEMN-0097_PHJ89_0029/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.642273931,2023,SCH1,GEMN-0097_PHJ89_0036/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.407399507,2023,SCH1,GEMN-0097_PHJ89_0039/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.497286044,2023,SCH1,GEMN-0097_PHK76_0002/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.325810209,2023,SCH1,GEMN-0097_PHK76_0003/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.363085722,2023,SCH1,GEMN-0097_PHK76_0007/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.960479622,2023,SCH1,GEMN-0097_PHK76_0009/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.190974305,2023,SCH1,GEMN-0097_PHK76_0011/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.412640173,2023,SCH1,GEMN-0097_PHK76_0014/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.60811427,2023,SCH1,GEMN-0097_PHK76_0015/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.003159724,2023,SCH1,GEMN-0097_PHK76_0018/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.306719628,2023,SCH1,GEMN-0097_PHK76_0021/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.562810945,2023,SCH1,GEMN-0097_PHK76_0036/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.174614587,2023,SCH1,GEMN-0097_PHK76_0037/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.566589772,2023,SCH1,GEMN-0097_PHK76_0038/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.886690009,2023,SCH1,GEMN-0097_PHK76_0039/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.164690087,2023,SCH1,GEMN-0097_PHK76_0041/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.8812897,2023,SCH1,GEMN-0097_PHK76_0048/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.0051885585,2023,SCH1,GEMN-0097_PHK76_0053/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.899080227,2023,SCH1,GEMN-0097_PHK76_0055/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
2.97197724,2023,SCH1,GEMN-0097_PHK76_0060/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.878730036,2023,SCH1,GEMN-0097_PHN46_0001/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.432715159,2023,SCH1,GEMN-0097_PHN46_0003/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.63507088,2023,SCH1,GEMN-0097_PHN46_0004/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.263284101,2023,SCH1,GEMN-0097_PHN46_0005/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.959737894,2023,SCH1,GEMN-0097_PHN46_0007/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.7866291255,2023,SCH1,GEMN-0097_PHN46_0008/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.76404787,2023,SCH1,GEMN-0097_PHN46_0011/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.680580716,2023,SCH1,GEMN-0097_PHN46_0013/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.675574808,2023,SCH1,GEMN-0097_PHN46_0014/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.016362503,2023,SCH1,GEMN-0097_PHN46_0016/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.445395775,2023,SCH1,GEMN-0097_PHN46_0018/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.376259611,2023,SCH1,GEMN-0097_PHP02_0001/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.295381009,2023,SCH1,GEMN-0097_PHP02_0002/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.88242797,2023,SCH1,GEMN-0097_PHP02_0003/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
2.883001491,2023,SCH1,GEMN-0097_PHP02_0005/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.745675903,2023,SCH1,GEMN-0097_PHP02_0006/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.398738254,2023,SCH1,GEMN-0097_PHP02_0007/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.781911371,2023,SCH1,GEMN-0098/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.859356331,2023,SCH1,GEMN-0104/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.845286849,2023,SCH1,GEMN-0124/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.837266955,2023,SCH1,GEMN-0144/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.035718874,2023,SCH1,GEMN-0157/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.613528276,2023,SCH1,GEMN-0177/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.13760636,2023,SCH1,GEMN-0178/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.1082482344999995,2023,SCH1,GEMN-0187/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.5148396725,2023,SCH1,GEMN-0192/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.4363033100000004,2023,SCH1,GEMN-0192_LH212HT_0001/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.164073335,2023,SCH1,GEMN-0192_LH212HT_0006/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
6.626939707,2023,SCH1,GEMN-0192_LH212HT_0011/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.872614749,2023,SCH1,GEMN-0192_LH212HT_0012/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.014813993,2023,SCH1,GEMN-0192_LH212HT_0013/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.0715982455,2023,SCH1,GEMN-0192_LH212HT_0014/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.324660384,2023,SCH1,GEMN-0192_LH212HT_0015/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.634768282,2023,SCH1,GEMN-0192_LH212HT_0018/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.935664517,2023,SCH1,GEMN-0192_LH212HT_0021/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.97221628,2023,SCH1,GEMN-0192_LH212HT_0023/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.84446851,2023,SCH1,GEMN-0192_PHJ89_0001/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.559136124,2023,SCH1,GEMN-0192_PHJ89_0002/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.829734556,2023,SCH1,GEMN-0192_PHK76_0002/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.177476848,2023,SCH1,GEMN-0192_PHK76_0004/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.032490457,2023,SCH1,GEMN-0192_PHK76_0005/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
2.722349388,2023,SCH1,GEMN-0192_PHK76_0006/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.014936828,2023,SCH1,GEMN-0192_PHK76_0007/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.941072745,2023,SCH1,GEMN-0192_PHK76_0008/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.14511201,2023,SCH1,GEMN-0192_PHK76_0009/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.842499702,2023,SCH1,GEMN-0192_PHK76_0010/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.8033499705,2023,SCH1,GEMN-0192_PHK76_0011/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
6.083222127,2023,SCH1,GEMN-0192_PHK76_0012/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.321387883,2023,SCH1,GEMN-0192_PHK76_0013/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.755632931,2023,SCH1,GEMN-0192_PHK76_0014/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.798517405,2023,SCH1,GEMN-0192_PHK76_0015/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.69682423,2023,SCH1,GEMN-0192_PHK76_0016/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.607153621,2023,SCH1,GEMN-0192_PHK76_0017/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.650174627,2023,SCH1,GEMN-0192_PHK76_0019/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.425447906,2023,SCH1,GEMN-0192_PHK76_0021/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.064712984,2023,SCH1,GEMN-0192_PHK76_0025/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.474860046,2023,SCH1,GEMN-0192_PHK76_0027/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.3241360805,2023,SCH1,GEMN-0192_PHK76_0030/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.977181741,2023,SCH1,GEMN-0192_PHK76_0032/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.011194811,2023,SCH1,GEMN-0192_PHK76_0033/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.368033848,2023,SCH1,GEMN-0192_PHK76_0035/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.009371097,2023,SCH1,GEMN-0192_PHK76_0036/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.809648014,2023,SCH1,GEMN-0192_PHK76_0037/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.744333261,2023,SCH1,GEMN-0192_PHK76_0041/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.7279013175,2023,SCH1,GEMN-0192_PHK76_0044/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.604231439,2023,SCH1,GEMN-0192_PHK76_0045/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
2.922690719,2023,SCH1,GEMN-0192_PHN46_0001/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.555794287,2023,SCH1,GEMN-0192_PHN46_0002/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.432133076,2023,SCH1,GEMN-0192_PHN46_0003/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
6.660712241,2023,SCH1,GEMN-0192_PHN46_0004/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.047694572,2023,SCH1,GEMN-0192_PHN46_0005/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
2.980072248,2023,SCH1,GEMN-0192_PHN46_0006/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
2.751886632,2023,SCH1,GEMN-0192_PHN46_0008/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.096649605,2023,SCH1,GEMN-0192_PHN46_0009/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.040142698,2023,SCH1,GEMN-0192_PHN46_0010/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.657487461,2023,SCH1,GEMN-0192_PHN46_0011/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.605836232,2023,SCH1,GEMN-0192_PHN46_0012/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.479287508,2023,SCH1,GEMN-0192_PHN46_0014/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.218646746,2023,SCH1,GEMN-0192_PHN46_0015/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.199176955,2023,SCH1,GEMN-0192_PHN46_0018/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.515723709,2023,SCH1,GEMN-0192_PHN46_0025/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.96783654,2023,SCH1,GEMN-0192_PHP02_0001/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.867761211,2023,SCH1,GEMN-0192_PHP02_0003/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
6.0499205015,2023,SCH1,GEMN-0225/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.639626101,2023,SCH1,GEMN-0225_LH212HT_0002/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
2.965881428,2023,SCH1,GEMN-0225_LH212HT_0003/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.901805312,2023,SCH1,GEMN-0225_LH212HT_0005/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.859510197,2023,SCH1,GEMN-0225_LH212HT_0008/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.567179129,2023,SCH1,GEMN-0225_LH212HT_0009/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.386904866,2023,SCH1,GEMN-0225_LH212HT_0015/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.028528875,2023,SCH1,GEMN-0225_LH212HT_0017/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.8646201080000004,2023,SCH1,GEMN-0225_LH212HT_0021/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.194236747,2023,SCH1,GEMN-0225_LH212HT_0023/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.44564209,2023,SCH1,GEMN-0225_LH212HT_0024/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.95367675,2023,SCH1,GEMN-0225_LH212HT_0025/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.277180242,2023,SCH1,GEMN-0225_LH212HT_0028/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.93320522,2023,SCH1,GEMN-0225_LH212HT_0029/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.232167316,2023,SCH1,GEMN-0225_LH212HT_0033/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.074269832,2023,SCH1,GEMN-0225_LH212HT_0036/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.273054735,2023,SCH1,GEMN-0225_LH212HT_0040/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.710999857,2023,SCH1,GEMN-0225_LH212HT_0043/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.702454164,2023,SCH1,GEMN-0225_PHJ89_0001/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.130360722,2023,SCH1,GEMN-0225_PHJ89_0002/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.49031775,2023,SCH1,GEMN-0225_PHJ89_0003/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.65168269,2023,SCH1,GEMN-0225_PHJ89_0004/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
6.855379557,2023,SCH1,GEMN-0225_PHJ89_0006/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
2.562078634,2023,SCH1,GEMN-0225_PHJ89_0008/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.277873605,2023,SCH1,GEMN-0225_PHJ89_0009/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.209034259,2023,SCH1,GEMN-0225_PHJ89_0013/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.036458461,2023,SCH1,GEMN-0225_PHJ89_0015/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.894998803,2023,SCH1,GEMN-0225_PHJ89_0016/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.031121066,2023,SCH1,GEMN-0225_PHJ89_0017/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
7.024941368,2023,SCH1,GEMN-0225_PHJ89_0018/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.770856519,2023,SCH1,GEMN-0225_PHJ89_0019/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.132934082,2023,SCH1,GEMN-0225_PHJ89_0020/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.138696266,2023,SCH1,GEMN-0225_PHJ89_0021/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.886690009,2023,SCH1,GEMN-0225_PHJ89_0026/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.497149511,2023,SCH1,GEMN-0225_PHJ89_0032/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.960847275,2023,SCH1,GEMN-0225_PHK76_0001/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.878849234,2023,SCH1,GEMN-0225_PHK76_0002/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.028399618,2023,SCH1,GEMN-0225_PHK76_0003/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.669473218,2023,SCH1,GEMN-0225_PHK76_0004/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.582504582,2023,SCH1,GEMN-0225_PHK76_0005/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.645340563,2023,SCH1,GEMN-0225_PHK76_0007/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.628004359,2023,SCH1,GEMN-0225_PHK76_0008/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.594335829,2023,SCH1,GEMN-0225_PHK76_0010/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.45227665,2023,SCH1,GEMN-0225_PHK76_0012/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.530170903,2023,SCH1,GEMN-0225_PHK76_0013/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.589482292,2023,SCH1,GEMN-0225_PHK76_0014/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.523716854,2023,SCH1,GEMN-0225_PHK76_0018/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.221880941,2023,SCH1,GEMN-0225_PHK76_0019/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.898051739,2023,SCH1,GEMN-0225_PHK76_0021/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.386026607,2023,SCH1,GEMN-0225_PHK76_0022/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.319357657,2023,SCH1,GEMN-0225_PHK76_0027/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.522411021,2023,SCH1,GEMN-0225_PHK76_0028/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.007895561,2023,SCH1,GEMN-0225_PHK76_0031/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.093665257,2023,SCH1,GEMN-0225_PHN46_0001/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.251487522,2023,SCH1,GEMN-0225_PHN46_0003/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.593064665,2023,SCH1,GEMN-0225_PHN46_0004/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.837139839,2023,SCH1,GEMN-0225_PHN46_0005/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.799020092,2023,SCH1,GEMN-0225_PHN46_0006/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.476331301,2023,SCH1,GEMN-0225_PHN46_0014/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.025075759,2023,SCH1,GEMN-0225_PHN46_0021/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.977287885,2023,SCH1,GEMN-0225_PHP02_0001/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.628135113,2023,SCH1,GEMN-0225_PHP02_0002/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.706951604,2023,SCH1,GEMN-0225_PHP02_0003/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.254041407,2023,SCH1,GEMN-0225_PHP02_0005/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.226842121,2023,SCH1,GEMN-0225_PHP02_0006/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.575906082,2023,SCH1,GEMN-0225_PHP02_0008/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.61021961,2023,SCH1,GEMN-0225_PHP02_0009/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.537581964,2023,SCH1,GEMN-0225_PHP02_0010/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.865463699,2023,SCH1,GEMN-0225_PHP02_0012/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.111533788,2023,SCH1,GEMN-0225_PHP02_0013/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.165452785,2023,SCH1,GEMN-0225_PHP02_0014/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.125599632,2023,SCH1,GEMN-0225_PHP02_0015/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
5.353677606,2023,SCH1,GEMN-0225_PHP02_0017/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.482444448,2023,SCH1,GEMN-0232/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.100543243000001,2023,SCH1,GEMN-0238/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
2.532090703,2023,SCH1,GEMN-0257/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.91495823,2023,SCH1,GEMN-0270/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.023340212,2023,SCH1,GEMN-0271/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.46693046,2023,SCH1,GEMN-0287/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
2.344032001,2023,SCH1,LH145/LH82,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.718470838,2023,SCH1,LH185/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
2.0242199684999997,2023,SCH1,LH195/MO17,Soybean,-82.7377,34.62238,NA,NA,NA,NA
1.493959401,2023,SCH1,LH195/PHK76,Soybean,-82.7377,34.62238,NA,NA,NA,NA
1.944217486,2023,SCH1,LH195/PHN82,Soybean,-82.7377,34.62238,NA,NA,NA,NA
3.08380650875,2023,SCH1,LH195/PHZ51,Soybean,-82.7377,34.62238,NA,NA,NA,NA
4.628004359,2023,SCH1,LH212HT/LH244,Soybean,-82.7377,34.62238,NA,NA,NA,NA
