year,site,hybrid,n_plots,yield_mg_ha,yield_sd,grain_moisture,date_planted,date_harvested,season_length_days
2023,WIH1,GEMN-0192_PHN46_0025/LH244,1,10.1241333,NA,20.5,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0192_PHP02_0001/LH244,2,7.0866824145,NA,17.25,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0192_PHP02_0003/LH244,1,5.905183958,NA,19.4,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225/LH244,1,13.28942002,NA,27.1,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_LH212HT_0002/LH244,1,10.654208969999999,NA,22,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_LH212HT_0005/LH244,1,11.70268871,NA,21.8,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_LH212HT_0006/LH244,1,17.4299674,NA,26.1,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_LH212HT_0008/LH244,1,12.36487306,NA,22.8,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_LH212HT_0015/LH244,1,9.740934932,NA,21,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_LH212HT_0017/LH244,1,8.693980588,NA,22.4,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_LH212HT_0024/LH244,1,9.388683646,NA,25.6,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_LH212HT_0025/LH244,1,5.896470702,NA,21.5,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_LH212HT_0029/LH244,1,2.660004538,NA,23.4,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_LH212HT_0033/LH244,1,16.53483056,NA,23.3,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_LH212HT_0040/LH244,1,12.60533119,NA,20,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_LH212HT_0043/LH244,1,10.32335948,NA,21.5,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHJ89_0002/LH244,1,16.39383529,NA,22.5,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHJ89_0003/LH244,1,3.548947332,NA,19.5,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHJ89_0004/LH244,1,8.427821819,NA,22,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHJ89_0005/LH244,1,10.89552225,NA,21.2,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHJ89_0006/LH244,1,10.72676358,NA,20.9,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHJ89_0008/LH244,1,4.58253711,NA,22.7,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHJ89_0009/LH244,1,9.531568331,NA,20.5,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHJ89_0013/LH244,1,14.11509926,NA,23.3,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHJ89_0015/LH244,1,16.25262622,NA,25.9,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHJ89_0016/LH244,1,13.94293734,NA,20.7,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHJ89_0018/LH244,1,13.13267964,NA,19.8,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHJ89_0020/LH244,1,8.508719892,NA,20.7,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHJ89_0021/LH244,2,7.498999122000001,NA,21.200000000000003,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHJ89_0026/LH244,1,7.725029534,NA,25.6,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHJ89_0032/LH244,1,14.2911729,NA,22.9,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHK76_0001/LH244,1,13.6930437,NA,22.3,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHK76_0002/LH244,1,3.760105119,NA,25.2,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHK76_0003/LH244,1,7.874772736,NA,24.2,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHK76_0005/LH244,1,7.119169335,NA,22.8,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHK76_0007/LH244,1,13.31016889,NA,21.7,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHK76_0008/LH244,1,7.012576401,NA,22.4,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHK76_0012/LH244,1,12.14222279,NA,20.7,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHK76_0013/LH244,1,13.8322709,NA,25.7,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHK76_0014/LH244,1,15.92468885,NA,24.8,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHK76_0018/LH244,1,9.108963853,NA,20.5,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHK76_0019/LH244,1,14.85933151,NA,20.7,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHK76_0021/LH244,1,9.608560466,NA,21,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHK76_0022/LH244,1,12.08553462,NA,21.1,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHK76_0027/LH244,1,9.799755186,NA,22.2,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHK76_0028/LH244,1,14.94690898,NA,21.8,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHK76_0031/LH244,1,2.994863983,NA,24,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHN46_0001/LH244,2,10.809054166,NA,23.3,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHN46_0003/LH244,1,11.77126227,NA,26.4,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHN46_0004/LH244,1,18.66691463,NA,22.6,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHN46_0005/LH244,1,10.99024713,NA,24.7,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHN46_0006/LH244,1,13.209926,NA,23.1,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHN46_0009/LH244,1,10.54350209,NA,24,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHN46_0021/LH244,1,14.27003112,NA,20.1,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHP02_0001/LH244,1,10.87362355,NA,22.3,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHP02_0002/LH244,1,18.66294513,NA,22.3,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHP02_0003/LH244,1,9.113540049,NA,20.7,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHP02_0006/LH244,1,4.200910361,NA,21.4,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHP02_0007/LH244,1,17.00572196,NA,22.2,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHP02_0008/LH244,1,6.413690274,NA,23.5,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHP02_0009/LH244,1,7.366977116,NA,25,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHP02_0010/LH244,1,13.26706486,NA,19.8,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHP02_0012/LH244,1,7.057078722,NA,18.9,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHP02_0013/LH244,1,9.465854894,NA,21.2,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHP02_0014/LH244,1,8.687226083,NA,22.3,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0225_PHP02_0015/LH244,1,15.43303702,NA,21,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0232/LH244,1,8.910379044,NA,21.2,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0238/LH244,1,10.10898911,NA,23.7,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0257/LH244,1,12.6380579,NA,23.2,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0270/LH244,1,14.05047209,NA,26.2,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0271/LH244,1,8.777103203,NA,22.1,2023-05-03,2023-10-24,174
2023,WIH1,GEMN-0287/LH244,1,12.90475981,NA,23.8,2023-05-03,2023-10-24,174
2023,WIH1,LH185/LH244,1,14.11365476,NA,23.5,2023-05-03,2023-10-24,174
2023,WIH1,LH195/PHZ51,2,7.462089123,NA,22.1,2023-05-03,2023-10-24,174
2023,WIH1,LH213/LH244,1,11.01489617,NA,25.3,2023-05-03,2023-10-24,174
2023,WIH1,LH216/LH244,1,6.23596412,NA,22.8,2023-05-03,2023-10-24,174
2023,WIH1,LH244/PHK76,2,10.051523798,NA,21.65,2023-05-03,2023-10-24,174
2023,WIH1,LH283/LH244,1,10.654208969999999,NA,22,2023-05-03,2023-10-24,174
2023,WIH1,LH287/LH244,2,9.774268337999999,NA,20.9,2023-05-03,2023-10-24,174
2023,WIH1,LH82/LH244,2,3.2967655935,NA,25.200000000000003,2023-05-03,2023-10-24,174
2023,WIH1,M162W/LH244,1,9.449433761,NA,23.4,2023-05-03,2023-10-24,174
2023,WIH1,MBUB/LH244,1,11.44963449,NA,20.8,2023-05-03,2023-10-24,174
2023,WIH1,MM501D/LH244,2,13.652609105,NA,22.4,2023-05-03,2023-10-24,174
2023,WIH1,MO17/LH244,1,12.96171955,NA,22,2023-05-03,2023-10-24,174
2023,WIH1,MO17_PHW30-008-(2N)-01/LH244,2,12.022375069999999,NA,21.25,2023-05-03,2023-10-24,174
2023,WIH1,MO17_PHW30-200-(2N)-02/LH244,1,13.17371515,NA,23,2023-05-03,2023-10-24,174
2023,WIH1,MO17_PHW30-309-(2N)-01/LH244,1,12.91186678,NA,22.3,2023-05-03,2023-10-24,174
2023,WIH1,MO44/LH244,1,13.8829557,NA,24.3,2023-05-03,2023-10-24,174
2023,WIH1,MO44_LH145_0127/LH244,2,9.441174081,NA,20.25,2023-05-03,2023-10-24,174
2023,WIH1,MO44_PHG47_0072/LH244,2,10.227343209,NA,21,2023-05-03,2023-10-24,174
2023,WIH1,MO44_PHG47_0125/LH244,1,9.933753282,NA,21.1,2023-05-03,2023-10-24,174
2023,WIH1,MO44_PHW65_0025/LH244,1,11.60580285,NA,21.2,2023-05-03,2023-10-24,174
2023,WIH1,MO44_PHW65_0035/LH244,1,5.155670595,NA,26.5,2023-05-03,2023-10-24,174
2023,WIH1,MOG/LH244,1,11.88814008,NA,23.4,2023-05-03,2023-10-24,174
2023,WIH1,MS71/LH244,1,9.171453154,NA,22,2023-05-03,2023-10-24,174
2023,WIH1,NC358/LH244,1,13.53513037,NA,27.7,2023-05-03,2023-10-24,174
2023,WIH1,NC366/LH244,1,13.79551113,NA,26.4,2023-05-03,2023-10-24,174
2023,WIH1,NC378/LH244,1,2.714248602,NA,32.7,2023-05-03,2023-10-24,174
2023,WIH1,NC386/LH244,1,10.78580919,NA,25.6,2023-05-03,2023-10-24,174
2023,WIH1,NC388/LH244,1,8.905317496,NA,27.3,2023-05-03,2023-10-24,174
2023,WIH1,NC398/LH244,1,10.63325209,NA,25.1,2023-05-03,2023-10-24,174
2023,WIH1,NC428/LH244,1,15.50689169,NA,29.3,2023-05-03,2023-10-24,174
2023,WIH1,NC438/LH244,1,6.950347115,NA,25.1,2023-05-03,2023-10-24,174
2023,WIH1,NC458/LH244,1,11.56060717,NA,29.5,2023-05-03,2023-10-24,174
2023,WIH1,NC508/LH244,1,8.906357538,NA,26,2023-05-03,2023-10-24,174
2023,WIH1,NC512/LH244,1,12.02124258,NA,24.4,2023-05-03,2023-10-24,174
2023,WIH1,NC528/LH244,1,9.545412469,NA,28.7,2023-05-03,2023-10-24,174
2023,WIH1,NC548/LH244,1,7.834996839,NA,20,2023-05-03,2023-10-24,174
2023,WIH1,NKH8431/LH244,1,10.21193611,NA,24.6,2023-05-03,2023-10-24,174
2023,WIH1,OH43/LH244,1,6.345422952,NA,24,2023-05-03,2023-10-24,174
2023,WIH1,PH207/LH244,1,8.347131752,NA,21.7,2023-05-03,2023-10-24,174
2023,WIH1,PH24E/LH244,2,6.011961791999999,NA,22.5,2023-05-03,2023-10-24,174
2023,WIH1,PHAP9/LH244,1,6.8387273,NA,21.2,2023-05-03,2023-10-24,174
2023,WIH1,PHB47/LH244,1,6.823629328,NA,20.9,2023-05-03,2023-10-24,174
2023,WIH1,PHB47/PHN82,2,3.6375879565,NA,25.6,2023-05-03,2023-10-24,174
2023,WIH1,PHB47/PHZ51,2,8.572515025,NA,24.5,2023-05-03,2023-10-24,174
2023,WIH1,PHG29/PHG47,2,10.3528504975,NA,19.799999999999997,2023-05-03,2023-10-24,174
2023,WIH1,PHG35/LH244,1,4.390793474,NA,21.9,2023-05-03,2023-10-24,174
2023,WIH1,PHG47/LH244,1,3.51347606,NA,20.2,2023-05-03,2023-10-24,174
2023,WIH1,PHJ40/PHAJ0,2,7.1389388365,NA,19.4,2023-05-03,2023-10-24,174
2023,WIH1,PHJ89/LH244,3,7.158043864666666,NA,20.466666666666665,2023-05-03,2023-10-24,174
2023,WIH1,PHJ90/LH244,1,11.58844568,NA,21.9,2023-05-03,2023-10-24,174
2023,WIH1,PHK56/LH244,2,10.9945690925,NA,19.65,2023-05-03,2023-10-24,174
2023,WIH1,PHK76/LH244,1,10.84085061,NA,20.6,2023-05-03,2023-10-24,174
2023,WIH1,PHKE6/LH244,1,14.04720751,NA,21.5,2023-05-03,2023-10-24,174
2023,WIH1,PHN11/LH244,1,12.37213025,NA,20.4,2023-05-03,2023-10-24,174
2023,WIH1,PHN11_LH145_0005/LH244,1,8.363003976,NA,22.1,2023-05-03,2023-10-24,174
2023,WIH1,PHN11_LH145_0028/LH244,1,11.45016029,NA,22.5,2023-05-03,2023-10-24,174
2023,WIH1,PHN11_LH145_0085/LH244,1,11.90407586,NA,18.6,2023-05-03,2023-10-24,174
2023,WIH1,PHN11_OH43_0001/LH244,1,6.845395135,NA,21.8,2023-05-03,2023-10-24,174
2023,WIH1,PHN11_OH43_0088/LH244,1,7.219290891,NA,24,2023-05-03,2023-10-24,174
2023,WIH1,PHN11_PHG47_0251/LH244,1,11.16199304,NA,18.9,2023-05-03,2023-10-24,174
2023,WIH1,PHN11_PHG47_0287/LH244,1,6.689007209,NA,22.2,2023-05-03,2023-10-24,174
2023,WIH1,PHN11_PHW65_0312/LH244,1,9.326593026,NA,23.5,2023-05-03,2023-10-24,174
2023,WIH1,PHN11_PHW65_0323/LH244,1,10.99515268,NA,23.3,2023-05-03,2023-10-24,174
2023,WIH1,PHN11_PHW65_0359/LH244,1,14.65640163,NA,24.1,2023-05-03,2023-10-24,174
2023,WIH1,PHN46/LH244,2,3.4601044770000002,NA,24.4,2023-05-03,2023-10-24,174
2023,WIH1,PHP02/LH244,2,8.4812540685,NA,21.75,2023-05-03,2023-10-24,174
2023,WIH1,PHR03/LH244,2,6.0784581499999994,NA,23.25,2023-05-03,2023-10-24,174
2023,WIH1,PHRE1/PHTD5,2,9.067266766500001,NA,17.65,2023-05-03,2023-10-24,174
2023,WIH1,PHW30/LH244,2,4.467074911,NA,21.25,2023-05-03,2023-10-24,174
2023,WIH1,PHW30_MO17-010-(2N)-01/LH244,1,4.961107285,NA,21.3,2023-05-03,2023-10-24,174
2023,WIH1,PHW30_MO17-032-(2N)-01/LH244,1,13.45958852,NA,22.3,2023-05-03,2023-10-24,174
2023,WIH1,PHW30_MO17-095-(2N)-01/LH244,1,14.09689271,NA,21.4,2023-05-03,2023-10-24,174
2023,WIH1,PHW30_MO17-129-(2N)-01/LH244,1,13.79966552,NA,21.1,2023-05-03,2023-10-24,174
2023,WIH1,PHW30_MO17-178-(2N)-01/LH244,1,11.21236582,NA,21.5,2023-05-03,2023-10-24,174
2023,WIH1,PHW30_MO17-234-(2N)-02/LH244,1,9.688493611,NA,22.8,2023-05-03,2023-10-24,174
2023,WIH1,PHW30_MO17-299-(2N)-01/LH244,1,10.57671993,NA,20.1,2023-05-03,2023-10-24,174
2023,WIH1,PHW52/PHM49,2,11.434796535,NA,21.5,2023-05-03,2023-10-24,174
2023,WIH1,PHW52/PHN82,2,6.253933767,NA,26.3,2023-05-03,2023-10-24,174
2023,WIH1,PHW65/LH244,1,8.93882424,NA,23.3,2023-05-03,2023-10-24,174
2023,WIH1,PHW65_MOG_0137/LH244,2,14.305360839999999,NA,25.05,2023-05-03,2023-10-24,174
2023,WIH1,PHW65_MOG_0176/LH244,1,8.657787068,NA,20,2023-05-03,2023-10-24,174
2023,WIH1,PHW65_MOG_0271/LH244,1,12.78913005,NA,22.2,2023-05-03,2023-10-24,174
2023,WIH1,PHZ51/LH244,1,3.866432266,NA,25.4,2023-05-03,2023-10-24,174
2023,WIH1,TX777/LH195,2,9.1949494775,NA,31.900000000000002,2023-05-03,2023-10-24,174
2023,WIH1,W10001_0003/LH244,1,4.064473945,NA,22.1,2023-05-03,2023-10-24,174
2023,WIH1,W10001_0007/LH244,1,12.41926735,NA,22.6,2023-05-03,2023-10-24,174
2023,WIH1,W10001_0009/LH244,1,10.7212918,NA,22.2,2023-05-03,2023-10-24,174
2023,WIH1,W10001_0012/LH244,1,4.679607868,NA,22.2,2023-05-03,2023-10-24,174
2023,WIH1,W10001_0013/LH244,1,8.256070138,NA,19.5,2023-05-03,2023-10-24,174
2023,WIH1,W10001_0014/LH244,2,10.486799476,NA,22.55,2023-05-03,2023-10-24,174
2023,WIH1,W10001_0016/LH244,1,5.783885958,NA,22.1,2023-05-03,2023-10-24,174
2023,WIH1,W10001_0017/LH244,1,9.80401937,NA,20.6,2023-05-03,2023-10-24,174
2023,WIH1,W10001_0019/LH244,1,8.794922624,NA,17.9,2023-05-03,2023-10-24,174
2023,WIH1,W10001_0021/LH244,1,9.760291301,NA,17.8,2023-05-03,2023-10-24,174
2023,WIH1,W10001_0022/LH244,1,6.208264285,NA,21.4,2023-05-03,2023-10-24,174
2023,WIH1,W10001_0023/LH244,2,12.159525075,NA,21.85,2023-05-03,2023-10-24,174
2023,WIH1,W10001_0031/LH244,1,9.525917427,NA,20.7,2023-05-03,2023-10-24,174
2023,WIH1,W10001_0033/LH244,1,8.193707954,NA,23.8,2023-05-03,2023-10-24,174
2023,WIH1,W10001_0036/LH244,1,10.36976854,NA,18.2,2023-05-03,2023-10-24,174
2023,WIH1,W10001_0040/LH244,1,7.120833407,NA,22,2023-05-03,2023-10-24,174
2023,WIH1,W10001_0047/LH244,1,13.76101056,NA,22.7,2023-05-03,2023-10-24,174
2023,WIH1,W10002_0002/LH244,1,3.354141345,NA,22.6,2023-05-03,2023-10-24,174
2023,WIH1,W10005_0029/LH244,1,10.15939079,NA,21.4,2023-05-03,2023-10-24,174
2023,WIH1,W10005_0107/LH244,1,7.730905781,NA,23.5,2023-05-03,2023-10-24,174
2023,WIH1,W10005_0111/LH244,1,14.63150991,NA,24.5,2023-05-03,2023-10-24,174
2023,WIH1,W10005_0147/LH244,2,8.7604336135,NA,24.299999999999997,2023-05-03,2023-10-24,174
2023,WIH1,W10005_0220/LH244,1,9.102001337,NA,22.4,2023-05-03,2023-10-24,174
2023,WIH1,W10010_0018/LH244,1,8.278332851,NA,20.8,2023-05-03,2023-10-24,174
2023,WIH1,W10010_0032/LH244,1,16.46056566,NA,20.8,2023-05-03,2023-10-24,174
2023,WIH1,W10010_0084/LH244,1,10.90703785,NA,21.9,2023-05-03,2023-10-24,174
2023,WIH1,W10010_0093/LH244,1,9.8986518,NA,22.2,2023-05-03,2023-10-24,174
2023,WIH1,W10010_0101/LH244,1,6.970350625,NA,23.6,2023-05-03,2023-10-24,174
2023,WIH1,W10010_0118/LH244,1,4.281952888,NA,20.4,2023-05-03,2023-10-24,174
2023,WIH1,W10010_0124/LH244,1,7.587743749,NA,20.7,2023-05-03,2023-10-24,174
2023,WIH1,W10010_0148/LH244,1,12.292226,NA,21.7,2023-05-03,2023-10-24,174
2023,WIH1,W10010_0170/LH244,1,9.564485718,NA,21.1,2023-05-03,2023-10-24,174
2023,WIH1,W10010_0189/LH244,1,10.25268272,NA,19.6,2023-05-03,2023-10-24,174
2023,WIH1,W10010_0294/LH244,1,12.26794098,NA,20.3,2023-05-03,2023-10-24,174
2023,WIH1,W10010_0311/LH244,1,11.39994351,NA,20.7,2023-05-03,2023-10-24,174
2023,WIH1,W10010_0337/LH244,1,16.54978408,NA,22.9,2023-05-03,2023-10-24,174
2023,WIH1,W10010_0346/LH244,1,8.898892334,NA,21.1,2023-05-03,2023-10-24,174
2023,WIH1,W10010_0366/LH244,1,7.422353672,NA,20.9,2023-05-03,2023-10-24,174
2023,WIH1,W10010_0381/LH244,1,9.701875509,NA,22.8,2023-05-03,2023-10-24,174
2023,WIH1,W10010_0452/LH244,1,9.25147875,NA,22.5,2023-05-03,2023-10-24,174
2023,WIH2,2369/LH123HT,3,14.266385193333333,NA,22,2023-05-11,2023-11-27,200
2023,WIH2,B14A/OH43,3,15.460041566666666,NA,21.566666666666666,2023-05-11,2023-11-27,200
2023,WIH2,B37/H95,4,14.037733,NA,22.35,2023-05-11,2023-11-27,200
2023,WIH2,B73/MO17,3,15.109527536666667,NA,21.96666666666667,2023-05-11,2023-11-27,200
2023,WIH2,B73/PHN82,3,16.032065673333335,NA,22.46666666666667,2023-05-11,2023-11-27,200
2023,WIH2,B73/TX779,3,10.083691005,NA,21.566666666666666,2023-05-11,2023-11-27,200
2023,WIH2,B97/LH244,2,14.41613706,NA,22.15,2023-05-11,2023-11-27,200
2023,WIH2,BGEM-0039-N/LH244,2,11.243041345,NA,22.5,2023-05-11,2023-11-27,200
2023,WIH2,BGEM-0063-N/LH244,2,14.571378045,NA,21.25,2023-05-11,2023-11-27,200
2023,WIH2,BGEM-0089-N/LH244,2,15.73710539,NA,21.1,2023-05-11,2023-11-27,200
2023,WIH2,BGEM-0124-N/LH244,2,13.81031153,NA,20.65,2023-05-11,2023-11-27,200
2023,WIH2,BGEM-0129-N/LH244,2,12.138143504999999,NA,20.299999999999997,2023-05-11,2023-11-27,200
2023,WIH2,CG119/CG108,3,7.025906297333333,NA,18.133333333333333,2023-05-11,2023-11-27,200
2023,WIH2,CG44/CGR01,3,10.283464161333333,NA,17.866666666666667,2023-05-11,2023-11-27,200
2023,WIH2,DK3IIH6/LH244,3,13.073466473333333,NA,19.666666666666668,2023-05-11,2023-11-27,200
2023,WIH2,DK78010/LH244,2,10.65314871,NA,20.85,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096/LH244,2,16.758090420000002,NA,20.85,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_LH212HT_0001/LH244,2,16.610173070000002,NA,21,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_LH212HT_0004/LH244,2,17.63359064,NA,21.4,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_LH212HT_0005/LH244,2,15.55017196,NA,20.15,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_LH212HT_0006/LH244,2,16.67345685,NA,20.65,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_LH212HT_0008/LH244,1,14.5416039,NA,21.5,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_LH212HT_0009/LH244,1,13.94099015,NA,21.1,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_LH212HT_0012/LH244,2,11.989917035,NA,20.75,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_LH212HT_0013/LH244,2,16.68594315,NA,20.799999999999997,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_LH212HT_0017/LH244,2,15.42709144,NA,21.9,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_LH212HT_0027/LH244,1,14.44204859,NA,21.4,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHJ89_0001/LH244,2,15.92799677,NA,20.6,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHJ89_0002/LH244,2,12.859818359999998,NA,19.700000000000003,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHJ89_0006/LH244,1,13.43951568,NA,21.1,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHJ89_0007/LH244,2,13.17008077,NA,21.6,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHJ89_0009/LH244,2,14.526344145,NA,20.200000000000003,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHJ89_0010/LH244,2,12.032524165,NA,22.45,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHJ89_0011/LH244,2,13.017486120000001,NA,21.25,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHJ89_0012/LH244,2,13.09296152,NA,21.549999999999997,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHJ89_0013/LH244,2,16.85496183,NA,19.549999999999997,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHJ89_0014/LH244,2,14.046727935,NA,21.3,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHJ89_0016/LH244,1,15.23801147,NA,21.3,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHJ89_0017/LH244,1,12.84585867,NA,20.4,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHK76_0001/LH244,2,12.144455995,NA,21.05,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHK76_0002/LH244,2,11.770398455,NA,21.3,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHK76_0003/LH244,1,10.33422216,NA,22,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHK76_0004/LH244,2,12.707446165,NA,20.95,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHK76_0006/LH244,2,12.753167645,NA,22.2,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHK76_0007/LH244,2,12.44143762,NA,20.9,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHK76_0008/LH244,1,11.34438206,NA,20.8,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHK76_0013/LH244,2,12.98775531,NA,20.799999999999997,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHK76_0014/LH244,1,12.21591567,NA,21.2,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHK76_0015/LH244,1,11.28066204,NA,22,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHK76_0016/LH244,1,11.34018721,NA,21.4,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHN46_0001/LH244,2,13.02394883,NA,21.25,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHN46_0002/LH244,1,14.74504803,NA,21.6,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHN46_0003/LH244,2,15.555900865000002,NA,20.15,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHN46_0004/LH244,2,14.412407344999998,NA,20.5,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHN46_0005/LH244,2,14.23739686,NA,21.049999999999997,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHN46_0007/LH244,2,15.77263733,NA,20.75,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHN46_0008/LH244,1,17.32919292,NA,18.7,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHN46_0010/LH244,1,13.91118711,NA,19.8,2023-05-11,2023-11-27,200
2023,WIH2,GEMN-0096_PHN46_0011/LH244,1,12.97833714,NA,21.9,2023-05-11,2023-11-27,200
