year,site,replicate,block,hybrid,date_planted,date_harvested,yield_mg_ha,grain_moisture
2022,GAH2,1,20,B73/TX779,4/14/22,9/21/22,7.387754645,14.7
2022,GAH2,1,20,GEMN-0096_LH212HT_0020/LH244,4/14/22,9/21/22,10.44956154,12.3
2022,GAH2,1,20,GEMN-0097_PHJ89_0003/LH244,4/14/22,9/21/22,11.235412760000001,12.2
2022,GAH2,1,21,GEMN-0097_LH212HT_0061/LH244,4/14/22,9/21/22,7.107810841,11.6
2022,GAH2,1,21,GEMN-0225_PHN46_0021/LH244,4/14/22,9/21/22,11.29315901,12.5
2022,GAH2,1,21,GEMN-0225_PHJ89_0020/LH244,4/14/22,9/21/22,7.448639284,11.7
2022,GAH2,1,21,GEMN-0225_PHP02_0009/LH244,4/14/22,9/21/22,8.805048612,12.1
2022,GAH2,1,21,GEMN-0192_PHN46_0003/LH244,4/14/22,9/22/22,8.328014327,13.5
2022,GAH2,1,21,GEMN-0097_LH212HT_0054/LH244,4/14/22,9/22/22,8.107699809,12.7
2022,GAH2,1,21,GEMN-0192_PHP02_0001/LH244,4/14/22,9/22/22,6.684129075,13.6
2022,GAH2,1,21,PHB47/PHN82,4/14/22,9/22/22,5.247377131,12.5
2022,GAH2,1,21,GEMN-0096_PHN46_0012/LH244,4/14/22,9/22/22,10.64790737,12.9
2022,GAH2,1,22,PHN11_OH43_0088/LH244,4/14/22,9/22/22,9.506163475,13.6
2022,GAH2,1,22,GEMN-0225_PHN46_0005/LH244,4/14/22,9/22/22,11.45321657,13.7
2022,GAH2,1,22,GEMN-0097_PHJ89_0008/LH244,4/14/22,9/22/22,12.15307608,13.5
2022,GAH2,1,22,B37/H95,4/14/22,9/22/22,9.917919384,14.4
2022,GAH2,1,22,LH244/PHZ51,4/14/22,9/22/22,9.538174986,13.5
2022,GAH2,1,22,GEMN-0097_PHJ89_0010/LH244,4/14/22,9/22/22,10.93161724,13.3
2022,GAH2,1,22,GEMN-0225_PHP02_0010/LH244,4/14/22,9/21/22,11.89007954,13
2022,GAH2,1,22,GEMN-0225_PHJ89_0021/LH244,4/14/22,9/21/22,11.01447056,13.1
2022,GAH2,1,22,GEMN-0192/LH244,4/14/22,9/21/22,9.529387513,13.1
2022,GAH2,1,22,GEMN-0096_PHP02_0015/LH244,4/14/22,9/21/22,11.67604179,12.7
2022,GAH2,1,23,GEMN-0225_PHP02_0013/LH244,4/14/22,9/21/22,11.42434344,13
2022,GAH2,1,23,GEMN-0097_PHJ89_0020/LH244,4/14/22,9/21/22,12.03695589,13.2
2022,GAH2,1,23,PHRE1/PHTD5,4/14/22,9/21/22,4.77913032,12.6
2022,GAH2,1,23,GEMN-0192_PHK76_0041/LH244,4/14/22,9/21/22,9.879003429,13
2022,GAH2,1,23,GEMN-0271/LH244,4/14/22,9/21/22,14.7968503,13.7
2022,GAH2,1,23,GEMN-0096_LH212HT_0004/LH244,4/14/22,9/21/22,12.87615963,13.2
2022,GAH2,1,23,PHW52/PHM49,4/14/22,9/21/22,11.0188643,12.9
2022,GAH2,1,23,MO44_LH145_0138/LH244,4/14/22,9/21/22,8.995234649,13
2022,GAH2,1,23,GEMN-0225_LH212HT_0036/LH244,4/14/22,9/21/22,11.78651289,13.1
2022,GAH2,1,23,GEMN-0225_LH212HT_0043/LH244,4/14/22,9/21/22,12.69162268,12.8
2022,GAH2,1,24,NC546/LH244,4/14/22,9/21/22,13.6281163,14.9
2022,GAH2,1,24,GEMN-0225_LH212HT_0029/LH244,4/14/22,9/21/22,11.81475834,13.2
2022,GAH2,1,24,GEMN-0097_PHJ89_0028/LH244,4/14/22,9/21/22,11.96540075,13.6
2022,GAH2,1,24,LH287/LH244,4/14/22,9/21/22,13.0142485,13.3
2022,GAH2,1,24,GEMN-0225_PHK76_0005/LH244,4/14/22,9/21/22,10.92534047,13.6
2022,GAH2,1,24,PHW30_MO17-010-(2N)-01/LH244,4/14/22,9/21/22,13.16928464,13.7
2022,GAH2,1,24,W10002_0002/LH244,4/14/22,9/21/22,10.67740818,13.9
2022,GAH2,1,24,GEMN-0097_LH212HT_0004/LH244,4/14/22,9/21/22,12.39912534,13.8
2022,GAH2,1,24,TX777/LH195,4/14/22,9/21/22,14.57653578,17.1
2022,GAH2,1,24,M162W/LH244,4/14/22,9/21/22,7.490065946,14.6
2022,GAH2,1,25,GEMN-0287/LH244,4/14/22,9/21/22,11.4820897,14.5
2022,GAH2,1,25,GEMN-0096_PHN46_0001/LH244,4/14/22,9/21/22,10.85943442,14.2
2022,GAH2,1,25,GEMN-0192_PHN46_0018/LH244,4/14/22,9/21/22,10.1275634,13.5
2022,GAH2,1,25,B73/MO17,4/14/22,9/21/22,10.30896196,13.7
2022,GAH2,1,25,GEMN-0225_PHP02_0002/LH244,4/14/22,9/21/22,10.9730439,13.8
2022,GAH2,1,25,GEMN-0097_PHN46_0004/LH244,4/14/22,9/21/22,10.84499786,13.9
2022,GAH2,1,25,GEMN-0097_PHK76_0007/LH244,4/14/22,9/21/22,10.02085836,13.1
2022,GAH2,1,25,GEMN-0097_PHK76_0014/LH244,4/14/22,9/21/22,10.40625185,13.5
2022,GAH2,1,25,GEMN-0225_PHP02_0015/LH244,4/14/22,9/21/22,12.55353381,12.8
2022,GAH2,1,25,GEMN-0192_PHK76_0035/LH244,4/14/22,9/21/22,8.40898462,13.1
2022,GAH2,2,1,GEMN-0192_PHK76_0044/LH244,4/14/22,9/21/22,10.97618228,12.9
2022,GAH2,2,1,GEMN-0225_PHJ89_0013/LH244,4/14/22,9/21/22,12.90566043,13
2022,GAH2,2,1,GEMN-0097_PHJ89_0001/LH244,4/14/22,9/21/22,10.02399674,12.8
2022,GAH2,2,1,LH244/PHZ51,4/14/22,9/21/22,10.63849222,12.5
2022,GAH2,2,1,GEMN-0192_LH212HT_0021/LH244,4/14/22,9/21/22,11.70742563,12.9
2022,GAH2,2,1,GEMN-0225_PHJ89_0020/LH244,4/14/22,9/21/22,10.08237068,12.8
2022,GAH2,2,1,TX779/LH195,4/14/22,9/21/22,10.07170017,17.9
2022,GAH2,2,1,PHK56/LH244,4/14/22,9/21/22,8.947531221,12.9
2022,GAH2,2,1,PHW30_MO17-032-(2N)-01/LH244,4/14/22,9/21/22,9.733382437,12.6
2022,GAH2,2,1,GEMN-0097_PHK76_0018/LH244,4/14/22,9/21/22,10.35164398,12.9
2022,GAH2,2,2,W10005_0029/LH244,4/14/22,9/21/22,8.749185387,12.5
2022,GAH2,2,2,GEMN-0225_PHK76_0028/LH244,4/14/22,9/21/22,11.59820988,13.4
2022,GAH2,2,2,GEMN-0192_PHN46_0006/LH244,4/14/22,9/21/22,11.22034852,12.4
2022,GAH2,2,2,GEMN-0192_PHN46_0020/LH244,4/14/22,9/22/22,10.77532574,14
2022,GAH2,2,2,GEMN-0096_PHP02_0017/LH244,4/14/22,9/22/22,8.588500154,13.9
2022,GAH2,2,2,W10010_0124/LH244,4/14/22,9/22/22,11.33207497,13.3
2022,GAH2,2,2,GEMN-0097_LH212HT_0090/LH244,4/14/22,9/22/22,10.05412523,13.5
2022,GAH2,2,2,W10010_0337/LH244,4/14/22,9/22/22,10.42131609,13.2
2022,GAH2,2,2,GEMN-0225_PHP02_0012/LH244,4/14/22,9/22/22,10.21543814,13.2
2022,GAH2,2,3,GEMN-0097_PHN46_0018/LH244,4/14/22,9/22/22,10.33030297,12.9
2022,GAH2,2,3,PH24E/LH244,4/14/22,9/22/22,8.985191822,13
2022,GAH2,2,3,GEMN-0096_PHN46_0007/LH244,4/14/22,9/22/22,9.584623061,12.6
2022,GAH2,2,3,PHB47/PHZ51,4/14/22,9/22/22,6.73057715,13
2022,GAH2,2,3,GEMN-0097_LH212HT_0026/LH244,4/14/22,9/22/22,9.19609119,13.8
2022,GAH2,2,3,GEMN-0097_PHK76_0060/LH244,4/14/22,9/22/22,6.799621586,13.6
2022,GAH2,2,3,GEMN-0192_PHN46_0015/LH244,4/14/22,9/21/22,6.166295806,12.6
2022,GAH2,2,3,GEMN-0192_PHK76_0032/LH244,4/14/22,9/21/22,7.530237254,12.5
2022,GAH2,2,3,LH82/LH244,4/14/22,9/21/22,7.992207298,12.4
2022,GAH2,2,3,MO44_PHW65_0025/LH244,4/14/22,9/21/22,8.245161004,12.2
2022,GAH2,2,4,W10010_0084/LH244,4/14/22,9/21/22,6.409834362,12.1
2022,GAH2,2,4,GEMN-0192_LH212HT_0016/LH244,4/14/22,9/21/22,8.858401131,12.1
2022,GAH2,2,4,GEMN-0225_LH212HT_0029/LH244,4/14/22,9/21/22,7.520194427,12
2022,GAH2,2,4,GEMN-0097_PHP02_0005/LH244,4/14/22,9/21/22,6.662160391,12.3
2022,GAH2,2,4,GEMN-0192_PHN46_0004/LH244,4/14/22,9/22/22,9.111982514,13.6
2022,GAH2,2,4,W10001_0033/LH244,4/14/22,9/22/22,8.562137733,13.9
2022,GAH2,2,4,GEMN-0225_PHP02_0006/LH244,4/14/22,9/22/22,8.3179715,13
2022,GAH2,2,4,GEMN-0192_LH212HT_0018/LH244,4/14/22,9/22/22,7.736115208,13
2022,GAH2,2,4,PHJ89/LH244,4/14/22,9/22/22,8.023591133,12.4
2022,GAH2,2,4,W10010_0148/LH244,4/14/22,9/22/22,8.733493469,13.5
2022,GAH2,2,5,GEMN-0097_PHN46_0003/LH244,4/14/22,9/22/22,12.41858332,13.7
2022,GAH2,2,5,GEMN-0096_PHN46_0001/LH244,4/14/22,9/22/22,8.518828041,14.7
2022,GAH2,2,5,PHB47/LH244,4/14/22,9/22/22,8.391409673,13.5
2022,GAH2,2,5,PHW65_MOG_0271/LH244,4/14/22,9/22/22,8.618000958,15.1
2022,GAH2,2,5,GEMN-0225_PHJ89_0009/LH244,4/14/22,9/22/22,9.82376788,13.9
2022,GAH2,2,5,GEMN-0096_LH212HT_0010/LH244,4/14/22,9/22/22,10.03152886,13.6
2022,GAH2,2,5,PHN11_PHG47_0287/LH244,4/14/22,9/21/22,7.485672209,12.4
2022,GAH2,2,5,PHW30/LH244,4/14/22,9/21/22,10.40562417,12.4
2022,GAH2,2,5,MOG/LH244,4/14/22,9/21/22,7.928184276,13.1
2022,GAH2,2,5,GEMN-0225_PHK76_0003/LH244,4/14/22,9/21/22,9.360542483,13
2022,GAH2,2,6,GEMN-0192_PHN46_0001/LH244,4/14/22,9/21/22,10.79290069,12.8
2022,GAH2,2,6,PHG39/PHN82,4/14/22,9/21/22,9.587133768,13.2
2022,GAH2,2,6,GEMN-0096_PHP02_0003/LH244,4/14/22,9/21/22,10.43198659,12.4
2022,GAH2,2,6,LH195/PHZ51,4/14/22,9/21/22,9.01029889,12.7
2022,GAH2,2,6,W10001_0019/LH244,4/14/22,9/21/22,7.840937216,12.6
2022,GAH2,2,6,GEMN-0225_PHK76_0013/LH244,4/14/22,9/21/22,8.677002567,12.8
2022,GAH2,2,6,GEMN-0096_PHN46_0003/LH244,4/14/22,9/21/22,12.11667083,12.7
2022,GAH2,2,6,GEMN-0097_PHK76_0011/LH244,4/14/22,9/21/22,10.2756951,13
2022,GAH2,2,6,BGEM-0124-N/LH244,4/14/22,9/21/22,10.72573928,13
2022,GAH2,2,6,NC378/LH244,4/14/22,9/21/22,10.10998845,14.8
2022,GAH2,2,7,GEMN-0225_PHK76_0018/LH244,4/14/22,9/21/22,9.27580613,12.9
2022,GAH2,2,7,GEMN-0096_PHN46_0009/LH244,4/14/22,9/21/22,12.65396208,12.4
2022,GAH2,2,7,GEMN-0192_PHN46_0002/LH244,4/14/22,9/21/22,9.562654377,13.8
2022,GAH2,2,7,MO17_PHW30-008-(2N)-01/LH244,4/14/22,9/21/22,10.82742291,13.5
2022,GAH2,2,7,GEMN-0097_LH212HT_0062/LH244,4/14/22,9/21/22,9.739031527,13.4
2022,GAH2,2,7,GEMN-0097_PHK76_0048/LH244,4/14/22,9/21/22,9.022852424,14.1
2022,GAH2,2,7,W10010_0188/LH244,4/14/22,9/21/22,10.90211643,13.7
2022,GAH2,2,7,MO44_PHW65_0035/LH244,4/14/22,9/21/22,7.249665773,14
2022,GAH2,2,7,GEMN-0096_PHJ89_0002/LH244,4/14/22,9/21/22,11.34525618,14.2
2022,GAH2,2,7,B73/TX779,4/14/22,9/21/22,6.777652902,15
2022,GAH2,2,8,GEMN-0192_PHK76_0037/LH244,4/14/22,9/21/22,7.06826721,14.3
2022,GAH2,2,8,GEMN-0177/LH244,4/14/22,9/21/22,9.793011723,14.4
2022,GAH2,2,8,GEMN-0096_PHN46_0023/LH244,4/14/22,9/21/22,9.945537158,14.3
2022,GAH2,2,8,GEMN-0192_LH212HT_0013/LH244,4/14/22,9/21/22,11.66976503,14
2022,GAH2,2,8,W10010_0381/LH244,4/14/22,9/21/22,9.769787685,14.1
2022,GAH2,2,8,GEMN-0225_PHK76_0019/LH244,4/14/22,9/21/22,9.291498047,13.3
2022,GAH2,2,8,GEMN-0097_LH212HT_0058/LH244,4/14/22,9/21/22,11.30634022,13.7
2022,GAH2,2,8,LH244/PHK76,4/14/22,9/21/22,10.05663593,13.7
2022,GAH2,2,8,GEMN-0192_LH212HT_0010/LH244,4/14/22,9/21/22,10.35541004,13
2022,GAH2,2,8,MBUB/LH244,4/14/22,9/21/22,11.47079152,14
2022,GAH2,2,9,GEMN-0096/LH244,4/14/22,9/21/22,10.69749383,13.1
2022,GAH2,2,9,GEMN-0096_LH212HT_0012/LH244,4/14/22,9/21/22,10.45834901,13.2
2022,GAH2,2,9,W10010_0118/LH244,4/14/22,9/21/22,10.90588249,13
2022,GAH2,2,9,LH283/LH244,4/14/22,9/21/22,11.09104712,13
2022,GAH2,2,9,PHN11_PHG47_0251/LH244,4/14/22,9/21/22,8.638714289,12.7
2022,GAH2,2,9,GEMN-0225_LH212HT_0043/LH244,4/14/22,9/21/22,10.08550906,13
2022,GAH2,2,9,LH244/MO17,4/14/22,9/21/22,10.00704947,12.2
2022,GAH2,2,9,LH287/LH244,4/14/22,9/21/22,9.693211129,12
2022,GAH2,2,9,PHW52/PHM49,4/14/22,9/21/22,9.796150106,12.7
2022,GAH2,2,9,PHG29/PHG47,4/14/22,9/21/22,7.272889811,12.4
2022,GAH2,2,10,MS71/LH244,4/14/22,9/21/22,8.92681789,13.1
2022,GAH2,2,10,GEMN-0225_PHJ89_0015/LH244,4/14/22,9/21/22,7.483789179,13.1
2022,GAH2,2,10,GEMN-0225_LH212HT_0040/LH244,4/14/22,9/21/22,8.925562537,12.7
2022,GAH2,2,10,B14A/OH43,4/14/22,9/21/22,8.939371424,14
2022,GAH2,2,10,GEMN-0225_PHJ89_0018/LH244,4/14/22,9/22/22,9.429586919,13
2022,GAH2,2,10,GEMN-0225_PHK76_0007/LH244,4/14/22,9/22/22,10.11312683,13.8
2022,GAH2,2,10,GEMN-0097_LH212HT_0069/LH244,4/14/22,9/22/22,9.860173128,13.4
2022,GAH2,2,10,GEMN-0225_PHN46_0009/LH244,4/14/22,9/22/22,10.11312683,14.2
2022,GAH2,2,10,W10010_0366/LH244,4/14/22,9/22/22,9.864566865,13.5
2022,GAH2,2,10,LH244/PHK76,4/14/22,9/22/22,9.770415362,13.4
2022,GAH2,2,11,GEMN-0096_PHN46_0004/LH244,4/14/22,9/22/22,10.38930458,12.4
2022,GAH2,2,11,GEMN-0096_PHJ89_0009/LH244,4/14/22,9/22/22,9.042938078,12.9
2022,GAH2,2,11,GEMN-0097_PHJ89_0026/LH244,4/14/22,9/22/22,8.094518599,12.9
2022,GAH2,2,11,GEMN-0096_PHP02_0006/LH244,4/14/22,9/22/22,9.873354339,13.1
2022,GAH2,2,11,GEMN-0225_PHJ89_0002/LH244,4/14/22,9/22/22,9.99072988,14
2022,GAH2,2,11,NC366/LH244,4/14/22,9/22/22,9.705764663,15.3
2022,GAH2,2,11,NC542/LH244,4/14/22,9/21/22,10.39055993,13.5
2022,GAH2,2,11,GEMN-0096_PHJ89_0016/LH244,4/14/22,9/21/22,9.297147137,12.1
2022,GAH2,2,11,W10010_0452/LH244,4/14/22,9/21/22,8.006643862,12.3
2022,GAH2,2,11,GEMN-0192_PHK76_0006/LH244,4/14/22,9/21/22,6.888124,12
2022,GAH2,2,12,GEMN-0097_LH212HT_0032/LH244,4/14/22,9/21/22,7.9677279070000004,12.2
2022,GAH2,2,12,GEMN-0192_PHN46_0014/LH244,4/14/22,9/21/22,10.132584810000001,11.9
2022,GAH2,2,12,GEMN-0096_LH212HT_0006/LH244,4/14/22,9/21/22,10.87387098,12.1
2022,GAH2,2,12,NC528/LH244,4/14/22,9/21/22,12.48951078,13.5
2022,GAH2,2,12,GEMN-0192_PHK76_0011/LH244,4/14/22,9/22/22,9.489843881,14.6
2022,GAH2,2,12,GEMN-0096_LH212HT_0017/LH244,4/14/22,9/22/22,10.39495367,13.9
2022,GAH2,2,12,W10010_0170/LH244,4/14/22,9/22/22,10.15078744,13.3
2022,GAH2,2,12,GEMN-0097_LH212HT_0085/LH244,4/14/22,9/22/22,8.474890673,12.8
2022,GAH2,2,12,PHG47/LH244,4/14/22,9/22/22,8.867188604,12.7
2022,GAH2,2,12,GEMN-0096_PHK76_0009/LH244,4/14/22,9/22/22,9.503025092,13.2
2022,GAH2,2,13,PHW30_MO17-129-(2N)-01/LH244,4/14/22,9/22/22,12.07775488,13.4
2022,GAH2,2,13,BGEM-0089-N/LH244,4/14/22,9/22/22,12.87553195,13.7
2022,GAH2,2,13,PH207/LH244,4/14/22,9/22/22,9.980059376,13.5
2022,GAH2,2,13,PHW65_MOG_0176/LH244,4/14/22,9/22/22,11.522261,13.1
2022,GAH2,2,13,GEMN-0096_LH212HT_0005/LH244,4/14/22,9/22/22,12.95901295,13.6
2022,GAH2,2,13,GEMN-0192_PHK76_0014/LH244,4/14/22,9/22/22,10.8977227,13.9
2022,GAH2,2,13,GEMN-0192_PHK76_0028/LH244,4/14/22,9/21/22,9.36117016,12.8
2022,GAH2,2,13,GEMN-0225_PHN46_0001/LH244,4/14/22,9/21/22,13.73607669,12.7
2022,GAH2,2,13,PHJ90/LH244,4/14/22,9/21/22,9.742797587,12.8
2022,GAH2,2,13,W10001_0007/LH244,4/14/22,9/21/22,9.433980656,13.2
2022,GAH2,2,14,GEMN-0192_LH212HT_0011/LH244,4/14/22,9/21/22,10.86884957,13
2022,GAH2,2,14,GEMN-0225_PHJ89_0003/LH244,4/14/22,9/21/22,9.393181671,12.3
2022,GAH2,2,14,GEMN-0192_PHK76_0045/LH244,4/14/22,9/21/22,7.298624555,12.6
2022,GAH2,2,14,GEMN-0096_PHN46_0010/LH244,4/14/22,9/21/22,10.30205752,12.6
2022,GAH2,2,14,GEMN-0097_PHJ89_0012/LH244,4/14/22,9/21/22,11.26805194,12.9
2022,GAH2,2,14,GEMN-0097_PHJ89_0010/LH244,4/14/22,9/21/22,10.20916137,12.8
2022,GAH2,2,14,GEMN-0097_PHP02_0006/LH244,4/14/22,9/21/22,10.34599489,12.9
2022,GAH2,2,14,PHN46/LH244,4/14/22,9/21/22,11.48773879,12.8
2022,GAH2,2,14,GEMN-0096_PHJ89_0012/LH244,4/14/22,9/21/22,11.04271601,13.5
2022,GAH2,2,14,GEMN-0225_PHJ89_0005/LH244,4/14/22,9/21/22,9.371212987,13
2022,GAH2,2,15,GEMN-0192_LH212HT_0012/LH244,4/14/22,9/21/22,11.86246177,13.2
2022,GAH2,2,15,PHRE1/PHTD5,4/14/22,9/21/22,3.653078338,12.7
2022,GAH2,2,15,GEMN-0104/LH244,4/14/22,9/21/22,12.80272145,14.5
2022,GAH2,2,15,TX777/LH195,4/14/22,9/21/22,11.47832364,16.2
2022,GAH2,2,15,MO17_PHW30-200-(2N)-02/LH244,4/14/22,9/21/22,12.90252205,14.6
2022,GAH2,2,15,GEMN-0192_PHN46_0011/LH244,4/14/22,9/21/22,9.55449458,13.4
2022,GAH2,2,15,GEMN-0225_LH212HT_0003/LH244,4/14/22,9/21/22,11.10987742,14
2022,GAH2,2,15,GEMN-0098/LH244,4/14/22,9/21/22,6.731832504,14.2
2022,GAH2,2,16,W10001_0017/LH244,4/14/22,9/21/22,6.272373166,14.2
2022,GAH2,2,16,GEMN-0192_LH212HT_0001/LH244,4/14/22,9/21/22,11.34023476,14
2022,GAH2,2,16,GEMN-0192_PHK76_0035/LH244,4/14/22,9/21/22,8.40898462,13.7
2022,GAH2,2,16,PHB47/PHN82,4/14/22,9/21/22,7.325614653,13.6
2022,GAH2,2,16,GEMN-0225_PHK76_0032/LH244,4/14/22,9/21/22,6.954657729,13.7
2022,GAH2,2,16,CG44/CGR01,4/14/22,9/21/22,3.868999119,13.1
2022,GAH2,2,16,GEMN-0097/LH244,4/14/22,9/21/22,12.28112212,13.6
2022,GAH2,2,16,NC386/LH244,4/14/22,9/21/22,12.09972356,14.8
2022,GAH2,2,16,GEMN-0192_LH212HT_0008/LH244,4/14/22,9/21/22,11.76140582,13.4
2022,GAH2,2,17,GEMN-0225/LH244,4/14/22,9/21/22,10.92094674,13.3
2022,GAH2,2,17,GEMN-0225_PHJ89_0006/LH244,4/14/22,9/21/22,10.83181665,13
2022,GAH2,2,17,GEMN-0096_PHP02_0011/LH244,4/14/22,9/21/22,11.58816706,13.2
2022,GAH2,2,17,PHW30_MO17-178-(2N)-01/LH244,4/14/22,9/21/22,10.65857788,12.9
2022,GAH2,2,17,PHP02/LH244,4/14/22,9/21/22,9.783596572,13
2022,GAH2,2,17,GEMN-0192_PHK76_0005/LH244,4/14/22,9/21/22,7.9463869,12.9
2022,GAH2,2,17,GEMN-0097_PHN46_0001/LH244,4/14/22,9/21/22,10.08299835,12.7
2022,GAH2,2,17,GEMN-0096_PHN46_0002/LH244,4/14/22,9/21/22,14.33299722,12.2
2022,GAH2,2,17,GEMN-0096_PHN46_0014/LH244,4/14/22,9/21/22,12.97282184,12.8
2022,GAH2,2,17,GEMN-0097_LH212HT_0051/LH244,4/14/22,9/21/22,11.16071923,13.4
2022,GAH2,2,18,GEMN-0225_PHJ89_0032/LH244,4/14/22,9/21/22,8.385760583,12.9
2022,GAH2,2,18,GEMN-0192_PHK76_0033/LH244,4/14/22,9/21/22,7.552205938,12
2022,GAH2,2,18,2369/LH123HT,4/14/22,9/21/22,10.25247106,13.2
2022,GAH2,2,18,GEMN-0096_PHP02_0030/LH244,4/14/22,9/21/22,12.18257688,12.8
2022,GAH2,2,18,GEMN-0097_PHN46_0014/LH244,4/14/22,9/22/22,10.07232785,13.7
2022,GAH2,2,18,GEMN-0192_PHN46_0025/LH244,4/14/22,9/22/22,7.844703276,13.9
2022,GAH2,2,18,GEMN-0097_PHK76_0038/LH244,4/14/22,9/22/22,9.691328099,13.4
2022,GAH2,2,18,GEMN-0225_PHP02_0014/LH244,4/14/22,9/22/22,9.410756618,13.8
2022,GAH2,2,18,GEMN-0225_PHK76_0014/LH244,4/14/22,9/22/22,9.46348146,13.7
2022,GAH2,2,18,GEMN-0225_PHK76_0002/LH244,4/14/22,9/22/22,10.64602434,13.9
2022,GAH2,2,19,GEMN-0096_PHN46_0013/LH244,4/14/22,9/22/22,11.59130544,12.5
2022,GAH2,2,19,GEMN-0225_PHK76_0022/LH244,4/14/22,9/22/22,8.073177591,12.9
2022,GAH2,2,19,GEMN-0192_PHK76_0013/LH244,4/14/22,9/22/22,5.705581115,13.3
2022,GAH2,2,19,LH185/LH244,4/14/22,9/22/22,6.430547692,14.6
2022,GAH2,2,19,MO44_PHG47_0125/LH244,4/14/22,9/22/22,9.462853783,13.9
2022,GAH2,2,19,GEMN-0097_PHK76_0053/LH244,4/14/22,9/22/22,9.496748325,14.3
2022,GAH2,2,19,GEMN-0192_PHN46_0005/LH244,4/14/22,9/21/22,6.742503008,12.5
2022,GAH2,2,19,PHN11_OH43_0001/LH244,4/14/22,9/21/22,5.955396438,12.1
2022,GAH2,2,20,GEMN-0157/LH244,4/14/22,9/21/22,10.83558271,12.8
2022,GAH2,2,20,BGEM-0063-N/LH244,4/14/22,9/21/22,9.840715151,12.4
2022,GAH2,2,20,GEMN-0096_PHP02_0001/LH244,4/14/22,9/22/22,9.106333423,14.3
2022,GAH2,2,20,B73/MO17,4/14/22,9/22/22,7.888640644,13.3
2022,GAH2,2,20,GEMN-0192_LH212HT_0002/LH244,4/14/22,9/22/22,8.434719365,13
2022,GAH2,2,20,GEMN-0096_PHK76_0007/LH244,4/14/22,9/22/22,6.169434189,13.3
2022,GAH2,2,20,W10001_0040/LH244,4/14/22,9/22/22,9.609102452,13.1
2022,GAH2,2,20,GEMN-0097_PHJ89_0013/LH244,4/14/22,9/22/22,9.191069777,12.7
2022,GAH2,2,21,GEMN-0225_PHN46_0006/LH244,4/14/22,9/22/22,9.980059376,13.5
2022,GAH2,2,21,GEMN-0225_PHK76_0027/LH244,4/14/22,9/22/22,7.24464436,13.5
2022,GAH2,2,21,GEMN-0097_PHK76_0002/LH244,4/14/22,9/22/22,9.909759587,13.1
2022,GAH2,2,21,GEMN-0096_PHK76_0016/LH244,4/14/22,9/22/22,5.785923731,13.2
2022,GAH2,2,21,GEMN-0097_LH212HT_0047/LH244,4/14/22,9/22/22,9.227475025,13.7
2022,GAH2,2,21,GEMN-0097_PHN46_0007/LH244,4/14/22,9/22/22,8.93246698,13.1
2022,GAH2,2,21,DK3IIH6/LH244,4/14/22,9/21/22,9.009043536,12.3
2022,GAH2,2,21,W10005_0107/LH244,4/14/22,9/21/22,9.034778281,12.1
2022,GAH2,2,21,GEMN-0097_PHJ89_0007/LH244,4/14/22,9/21/22,9.808075963,12.5
2022,GAH2,2,21,GEMN-0192_LH212HT_0014/LH244,4/14/22,9/21/22,10.3805171,13.1
2022,GAH2,2,22,W10001_0022/LH244,4/14/22,9/21/22,10.95044754,12.6
2022,GAH2,2,22,GEMN-0096_PHK76_0013/LH244,4/14/22,9/21/22,10.35666539,12.9
2022,GAH2,2,22,GEMN-0097_PHK76_0003/LH244,4/14/22,9/21/22,9.540685693,13
2022,GAH2,2,22,MM501D/LH244,4/14/22,9/21/22,8.85275204,13
2022,GAH2,2,22,GEMN-0096_PHK76_0003/LH244,4/14/22,9/21/22,11.0188643,12.9
2022,GAH2,2,22,GEMN-0096_PHN46_0005/LH244,4/14/22,9/21/22,13.37516259,12.7
2022,GAH2,2,22,GEMN-0225_LH212HT_0008/LH244,4/14/22,9/21/22,10.78223019,13.1
2022,GAH2,2,22,GEMN-0096_PHN46_0018/LH244,4/14/22,9/21/22,13.16175252,12.6
2022,GAH2,2,22,GEMN-0097_PHN46_0011/LH244,4/14/22,9/21/22,9.592782858,13.1
2022,GAH2,2,22,NC428/LH244,4/14/22,9/21/22,9.466619844,14.1
2022,GAH2,2,23,GEMN-0225_PHJ89_0026/LH244,4/14/22,9/21/22,10.74331423,13.2
2022,GAH2,2,23,GEMN-0097_PHK76_0021/LH244,4/14/22,9/21/22,10.35666539,12.9
2022,GAH2,2,23,GEMN-0096_LH212HT_0009/LH244,4/14/22,9/21/22,7.626899464,12.8
2022,GAH2,2,23,GEMN-0124/LH244,4/14/22,9/21/22,8.955063341,13.9
2022,GAH2,2,23,GEMN-0192_PHK76_0015/LH244,4/14/22,9/21/22,7.124130435,13.3
2022,GAH2,2,23,GEMN-0097_PHN46_0005/LH244,4/14/22,9/21/22,8.678257921,13
2022,GAH2,2,23,GEMN-0096_LH212HT_0002/LH244,4/14/22,9/21/22,9.138344935,13.1
2022,GAH2,2,23,W10010_0358/LH244,4/14/22,9/21/22,11.55238949,13.9
2022,GAH2,2,23,GEMN-0225_PHJ89_0001/LH244,4/14/22,9/21/22,7.913747712,13.6
2022,GAH2,2,24,GEMN-0225_PHJ89_0008/LH244,4/14/22,9/21/22,7.138566999,13.7
2022,GAH2,2,24,PHN11_LH145_0028/LH244,4/14/22,9/21/22,8.204989696,13.8
